Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?
799455,Bank account or service,Checking account,"Account opening, closing, or management",,IL,60628,Phone,4/8/2014,4/10/2014,Citibank,Closed with explanation,Yes,Yes
799634,Bank account or service,Checking account,"Making/receiving payments, sending money",,TX,75080,Postal mail,4/8/2014,4/10/2014,Bank of America,Closed with explanation,Yes,No
799641,Bank account or service,(CD) Certificate of deposit,Deposits and withdrawals,,VA,23462,Web,4/8/2014,4/8/2014,TD Bank,Closed with explanation,Yes,Yes
799647,Bank account or service,Other bank product/service,"Account opening, closing, or management",,NC,27292,Web,4/8/2014,4/8/2014,Bank of America,Closed with monetary relief,Yes,No
799654,Bank account or service,Checking account,"Account opening, closing, or management",,CA,94513,Web,4/8/2014,4/8/2014,U.S. Bancorp,Closed with monetary relief,Yes,No
799717,Bank account or service,Checking account,"Account opening, closing, or management",,WI,54311,Web,4/8/2014,4/8/2014,Commerce Bank,Closed with monetary relief,Yes,No
800069,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,MD,21201,Fax,4/9/2014,4/11/2014,PayPal,Closed with explanation,Yes,No
800085,Bank account or service,Checking account,"Account opening, closing, or management",,CA,92107,Phone,4/9/2014,4/11/2014,Wells Fargo,Closed with explanation,Yes,No
800121,Bank account or service,Checking account,"Making/receiving payments, sending money",,CO,80807,Postal mail,4/9/2014,4/11/2014,JPMorgan Chase,Closed with explanation,Yes,No
800126,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,FL,34695,Web,4/9/2014,4/11/2014,Bank of America,Closed with monetary relief,Yes,No
800128,Bank account or service,Checking account,Deposits and withdrawals,,FL,33062,Web,4/9/2014,4/9/2014,JPMorgan Chase,Closed with explanation,Yes,No
800129,Bank account or service,Checking account,Deposits and withdrawals,,FL,33062,Web,4/9/2014,4/9/2014,JPMorgan Chase,Closed with explanation,Yes,No
800130,Bank account or service,Savings account,Deposits and withdrawals,,FL,33062,Web,4/9/2014,4/9/2014,JPMorgan Chase,Closed with explanation,Yes,No
800192,Bank account or service,Checking account,"Account opening, closing, or management",,CA,93063,Postal mail,4/9/2014,4/21/2014,Union Bank,Closed with explanation,Yes,No
800196,Bank account or service,Checking account,"Account opening, closing, or management",,MD,21234,Postal mail,4/9/2014,4/11/2014,Wells Fargo,Closed with explanation,Yes,No
800215,Bank account or service,Other bank product/service,"Account opening, closing, or management",,CA,91304,Fax,4/9/2014,4/14/2014,Bank of America,Closed with explanation,Yes,No
800238,Bank account or service,Other bank product/service,"Account opening, closing, or management",,NY,11204,Postal mail,4/9/2014,4/11/2014,Santander Bank US,Closed,Yes,Yes
800271,Bank account or service,Checking account,Deposits and withdrawals,,TX,78210,Web,4/8/2014,4/9/2014,Wells Fargo,Closed with monetary relief,Yes,No
800300,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,IN,47340,Web,4/8/2014,4/8/2014,Citibank,Closed with non-monetary relief,Yes,No
800316,Bank account or service,Checking account,"Account opening, closing, or management",,IN,46324,Web,4/8/2014,4/8/2014,JPMorgan Chase,Closed with explanation,Yes,No
800384,Bank account or service,Checking account,Problems caused by my funds being low,,IL,60656,Referral,4/9/2014,4/11/2014,Wells Fargo,Closed with explanation,Yes,No
800512,Bank account or service,Checking account,"Account opening, closing, or management",,OH,43110,Phone,4/9/2014,4/28/2014,U.S. Bancorp,Closed with explanation,Yes,Yes
800529,Bank account or service,Other bank product/service,"Account opening, closing, or management",,TX,76401,Postal mail,4/9/2014,4/11/2014,"Paramount Recovery Systems, L.P.",Closed with non-monetary relief,Yes,No
800754,Bank account or service,Other bank product/service,"Account opening, closing, or management",,CA,95135,Postal mail,4/9/2014,4/11/2014,Bank of the West,Closed with explanation,Yes,No
800768,Bank account or service,Checking account,Deposits and withdrawals,,CT,6489,Referral,4/9/2014,4/11/2014,Webster Bank,Closed with explanation,Yes,Yes
800798,Bank account or service,Other bank product/service,"Account opening, closing, or management",,NC,28217,Postal mail,4/9/2014,4/11/2014,First Citizens,Closed with explanation,Yes,No
800839,Bank account or service,Checking account,"Account opening, closing, or management",,CO,80108,Web,4/9/2014,4/9/2014,Wells Fargo,Closed with monetary relief,Yes,No
800876,Bank account or service,Checking account,Problems caused by my funds being low,,CA,95519,Referral,4/9/2014,4/11/2014,Wells Fargo,Closed with explanation,Yes,No
800979,Bank account or service,Checking account,Deposits and withdrawals,,MD,20743,Phone,4/9/2014,4/11/2014,Capital One,Closed with explanation,Yes,No
800980,Bank account or service,Checking account,Deposits and withdrawals,,MD,20743,Phone,4/9/2014,4/11/2014,M&T Bank,Closed,Yes,No
800992,Bank account or service,Checking account,"Making/receiving payments, sending money",,CT,6120,Referral,4/9/2014,4/11/2014,GE Capital Retail,Closed with explanation,Yes,No
801080,Bank account or service,Checking account,Deposits and withdrawals,,NY,11385,Phone,4/9/2014,4/11/2014,JPMorgan Chase,Closed with explanation,Yes,No
801127,Bank account or service,Checking account,Using a debit or ATM card,,,223,Web,4/9/2014,4/11/2014,RBS Citizens,Closed with explanation,Yes,Yes
801138,Bank account or service,Checking account,Problems caused by my funds being low,,FL,33025,Web,4/9/2014,4/9/2014,Wells Fargo,Closed with monetary relief,Yes,No
801276,Bank account or service,Checking account,Deposits and withdrawals,,CA,94566,Postal mail,4/9/2014,4/11/2014,Wells Fargo,Closed with explanation,Yes,No
801309,Bank account or service,Checking account,"Making/receiving payments, sending money",,NY,14215,Web,4/9/2014,4/9/2014,KeyBank NA,Closed with explanation,Yes,No
801348,Bank account or service,Checking account,"Making/receiving payments, sending money",,VA,20171,Web,4/9/2014,4/9/2014,Bank of America,Closed with explanation,Yes,No
801360,Bank account or service,Checking account,Deposits and withdrawals,,CT,6902,Web,4/9/2014,4/9/2014,Wells Fargo,Closed with monetary relief,Yes,Yes
801487,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,FL,33441,Fax,4/9/2014,4/11/2014,Citibank,Closed with explanation,Yes,No
801544,Bank account or service,Checking account,Deposits and withdrawals,,FL,33646,Web,4/9/2014,4/9/2014,USAA Savings,Closed with monetary relief,Yes,No
801567,Bank account or service,Checking account,Deposits and withdrawals,,CA,94933,Web,4/9/2014,4/9/2014,Wells Fargo,Closed with explanation,Yes,No
801570,Bank account or service,Checking account,Problems caused by my funds being low,,NJ,8904,Web,4/9/2014,4/9/2014,TD Bank,Closed with monetary relief,Yes,No
801574,Bank account or service,Checking account,"Account opening, closing, or management",,IL,60609,Phone,4/9/2014,4/11/2014,PNC Bank,Closed with explanation,Yes,No
801602,Bank account or service,Other bank product/service,"Account opening, closing, or management",,,419,Web,4/9/2014,4/11/2014,RBC Bank (Georgia),Closed with explanation,Yes,No
801634,Bank account or service,Checking account,"Account opening, closing, or management",,MD,21030,Web,4/9/2014,4/9/2014,PNC Bank,Closed with explanation,Yes,Yes
801635,Bank account or service,Other bank product/service,"Account opening, closing, or management",,NY,12110,Referral,4/9/2014,4/11/2014,HSBC,Closed with explanation,Yes,No
801656,Bank account or service,Checking account,"Account opening, closing, or management",,FL,33617,Web,4/9/2014,4/9/2014,JPMorgan Chase,Closed with monetary relief,Yes,Yes
801658,Bank account or service,Other bank product/service,"Account opening, closing, or management",,CA,95642,Web,4/9/2014,4/11/2014,Wells Fargo,Closed with monetary relief,Yes,No
801703,Bank account or service,Checking account,Using a debit or ATM card,,CA,93552,Phone,4/9/2014,4/11/2014,JPMorgan Chase,Closed with explanation,Yes,No
801709,Bank account or service,Checking account,Deposits and withdrawals,,WA,99143,Postal mail,4/9/2014,4/11/2014,Bank of America,Closed with non-monetary relief,Yes,No
801740,Bank account or service,Checking account,"Account opening, closing, or management",,AZ,85023,Web,4/9/2014,4/9/2014,JPMorgan Chase,Closed with explanation,Yes,Yes
801999,Bank account or service,Checking account,Using a debit or ATM card,,NJ,8527,Web,4/9/2014,4/9/2014,TD Bank,Closed with monetary relief,Yes,No
802007,Bank account or service,Other bank product/service,Problems caused by my funds being low,,IA,51054,Web,4/9/2014,4/9/2014,Fifth Third Bank,Closed with explanation,Yes,No
802029,Bank account or service,Checking account,"Making/receiving payments, sending money",,WA,98418,Web,4/9/2014,4/11/2014,Wells Fargo,Closed with explanation,Yes,No
802037,Bank account or service,Checking account,Problems caused by my funds being low,,NJ,7840,Phone,4/9/2014,4/11/2014,Wells Fargo,Closed with explanation,Yes,No
802122,Bank account or service,Checking account,"Account opening, closing, or management",,TX,76108,Phone,4/10/2014,4/15/2014,Bank of America,Closed with explanation,Yes,No
802168,Bank account or service,Checking account,Deposits and withdrawals,,CT,6042,Referral,4/10/2014,4/14/2014,Bank of America,Closed with monetary relief,Yes,No
802171,Bank account or service,Checking account,"Account opening, closing, or management",,FL,33319,Referral,4/10/2014,4/14/2014,SunTrust Bank,Closed with explanation,Yes,No
802172,Bank account or service,Other bank product/service,Deposits and withdrawals,,FL,34606,Referral,4/10/2014,4/14/2014,Bank of America,Closed with explanation,Yes,No
802173,Bank account or service,Other bank product/service,"Account opening, closing, or management",,CT,6906,Referral,4/10/2014,4/14/2014,Webster Bank,Closed with explanation,Yes,No
802182,Bank account or service,Checking account,Deposits and withdrawals,,MI,48141,Referral,4/10/2014,4/14/2014,RBS Citizens,Closed with explanation,Yes,No
802185,Bank account or service,Checking account,"Account opening, closing, or management",,MS,63109,Referral,4/10/2014,4/17/2014,Regions,Closed with monetary relief,Yes,No
802186,Bank account or service,Checking account,"Account opening, closing, or management",,FL,33809,Referral,4/10/2014,4/15/2014,SunTrust Bank,Closed with monetary relief,Yes,No
802187,Bank account or service,Checking account,"Account opening, closing, or management",,GA,30152,Referral,4/10/2014,4/15/2014,Wells Fargo,Closed with explanation,Yes,No
802190,Bank account or service,Checking account,"Account opening, closing, or management",,FL,33409,Referral,4/10/2014,4/15/2014,Bank of America,Closed with explanation,Yes,No
802192,Bank account or service,Checking account,Problems caused by my funds being low,,NY,10466,Referral,4/10/2014,4/15/2014,PNC Bank,Closed with explanation,Yes,No
802196,Bank account or service,Checking account,"Account opening, closing, or management",,,19801,Referral,4/10/2014,4/10/2014,SunTrust Bank,Closed with explanation,Yes,No
802221,Bank account or service,Checking account,"Account opening, closing, or management",,PA,17608,Web,4/10/2014,4/16/2014,RBS Citizens,Closed with monetary relief,Yes,Yes
802244,Bank account or service,Checking account,"Account opening, closing, or management",,MI,48215,Referral,4/10/2014,4/14/2014,The Huntington National Bank,Closed with monetary relief,Yes,No
802245,Bank account or service,Checking account,"Account opening, closing, or management",,MD,21122,Referral,4/10/2014,4/14/2014,BB&T Financial,Closed with explanation,Yes,No
802265,Bank account or service,Checking account,"Account opening, closing, or management",,GA,30258,Phone,4/10/2014,4/15/2014,Bank of America,Closed with explanation,Yes,No
802308,Bank account or service,Checking account,Using a debit or ATM card,,NY,14206,Web,4/9/2014,4/9/2014,RBS Citizens,Closed with monetary relief,Yes,No
802311,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,IL,60438,Web,4/9/2014,4/14/2014,PayPal,Closed with explanation,Yes,No
802320,Bank account or service,Checking account,"Account opening, closing, or management",,CA,90066,Web,4/9/2014,4/9/2014,Wells Fargo,Closed with explanation,Yes,No
802360,Bank account or service,Checking account,"Account opening, closing, or management",,CT,6478,Web,4/10/2014,4/10/2014,Bank of America,Closed with monetary relief,Yes,No
802369,Bank account or service,Checking account,"Account opening, closing, or management",,IL,60440,Referral,4/10/2014,4/14/2014,U.S. Bancorp,Closed with explanation,Yes,No
802382,Bank account or service,Checking account,Using a debit or ATM card,,NM,87401,Web,4/10/2014,4/10/2014,Bank of America,Closed with monetary relief,Yes,No
802404,Bank account or service,Checking account,"Account opening, closing, or management",,FL,33713,Referral,4/10/2014,4/14/2014,Fifth Third Bank,Closed with explanation,Yes,No
802491,Bank account or service,Checking account,"Account opening, closing, or management",,CT,6606,Postal mail,4/10/2014,4/14/2014,People's United Bank,Closed with explanation,Yes,No
802513,Bank account or service,Checking account,"Account opening, closing, or management",,IL,60950,Web,4/10/2014,4/10/2014,TCF National Bank,Closed with explanation,Yes,No
802532,Bank account or service,Other bank product/service,"Account opening, closing, or management",,TX,79762,Web,4/10/2014,5/23/2014,"Duvera Billing Services, LLC",Closed with explanation,Yes,No
802558,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,NH,3038,Phone,4/10/2014,4/14/2014,Santander Consumer USA,Closed with explanation,Yes,Yes
802582,Bank account or service,Checking account,"Account opening, closing, or management",,SC,29483,Phone,4/10/2014,4/14/2014,Santander Bank US,Closed,Yes,No
